id,band_gap,formation_energy_per_atom,density,e_above_hull,energy,energy_per_atom,pretty_formula
mp-778220,1.0265,-2.257311129,4.046975265,0.06310503,-193.0787616,-6.895670058,Li4V3Cr2Fe3O16
mp-685819,0,-2.917525216,7.454445391,0.342773169,-452.859446,-7.075928844,Yb2TiO5
mp-2258,0,-0.035003135,11.97462167,0,-15.71151098,-3.927877745,Cu3Au
mp-775257,3.1059,-2.453811587,3.187296996,0.004534984,-338.9782664,-7.062047217,Li8Mn3Fe5(BO3)8
mp-2316,0,-0.348196512,8.889370565,0,-6.44739812,-3.22369906,TmZn
mp-779457,1.7355,-0.728566779,4.595098988,0.105575669,-132.0787435,-6.603937174,Ge2N2O
mp-973839,0,-0.07790787,16.57693372,0.002303962,-15.31063832,-3.82765958,PdAu3
mp-5280,1.7949,-2.082592138,5.452391204,0,-67.24262894,-6.112966267,In2Ge2O7
mp-12427,4.0422,-3.199437359,6.841670858,0,-75.60709725,-7.560709725,Sr2TaGaO6
mp-18918,3.2214,-2.061817573,7.493223622,0,-78.3160383,-6.526336525,ZnWO4
mp-971779,0,-0.180586761,11.03001574,0.012302045,-24.03598763,-6.008996908,ZnRh3
mp-2516,0,-0.357935497,5.559416226,0,-8.45608197,-4.228040985,YZn
mp-19927,0,-0.579713871,7.006928297,0,-54.27615149,-4.523012624,CeZnGe
mp-27589,0,-1.664596894,4.419470893,0,-101.8783492,-5.992844068,Cu5(PO5)2
mp-2533,0,-2.886860796,5.54971931,,-50.65482045,-8.442470075,NbO2
mp-971921,0,-0.473228881,10.97828872,0,-11.84411022,-2.961027555,TbSmHg2
mp-3988,0,-1.467438132,5.1538345,0.013533774,-42.86763629,-5.358454536,BaCu3O4
mp-5078,5.0649,-3.43570731,4.18243848,0,-58.50664916,-4.875554097,SrZnF4
mp-770212,2.179,-1.762365361,2.007194359,0.050915329,-314.7619897,-5.246033162,Li6Ti2S6O
mp-28658,3.6352,-1.829930522,2.893825637,0.008163065,-42.83290993,-3.059493566,Na2CdCl4
mp-777464,0,-2.961109395,3.878807917,0.02736078,-220.5223451,-7.875798038,Li4Ti5Cr3O16
mp-30385,0,-0.646046653,11.19548082,0,-57.47154064,-4.789295053,Ho2Au
mp-772213,0,-3.129678715,6.808774179,0.059419221,-98.30280322,-7.561754094,La4CuO8
mp-755525,0,-3.671657152,7.665057749,0.062224468,-173.6513478,-8.682567392,TmTiO3
mp-990436,2.6359,-2.585252402,3.038425736,0.770277171,-39.13712086,-6.522853477,ScClO
mp-11771,0,-0.228107351,5.584000554,0.060847061,-35.10083278,-4.387604098,CoCu2SnSe4
mp-569007,0,0.012613312,6.048592445,0.012613312,-66.39721743,-3.018055338,Ga
mp-672287,0,-0.250294378,1.271695474,0,-101.5198351,-2.985877502,Li13Si4
mp-995234,4.3186,-0.877843773,1.459956119,0.265667915,-270.5521945,-6.441718917,HCO
mp-5712,0.0485,-0.093677754,5.503841098,0.0004797,-102.7973047,-3.67133231,Cd2GeAs4
mp-16750,0,-0.385571355,10.71509079,0,-27.0710801,-4.511846683,HoCuPb
mp-867327,0,-0.673533962,13.45156167,0,-42.22708745,-10.55677186,Hf2TcRu
mp-862917,0,-0.694798543,11.98622771,0,-16.82475816,-4.20618954,PmInAu2
mp-982873,0,-0.058575808,3.700156447,0.009476224,-6.61645698,-1.654114245,Na3Tl
mp-23314,0,-0.835726654,8.465705626,0.012997535,-73.35909441,-5.239935315,Pr4Bi3
mp-5577,0,-0.859425238,8.906356002,0,-34.17081767,-6.834163534,Ce(GeRh)2
mp-5564,0,-0.434387664,7.938568409,0,-21.85845933,-4.371691866,Pr(AgGe)2
mp-11021,0,-1.520990124,9.860738799,0.006798796,-41.68216232,-5.21027029,GaAuO2
mp-1526,0,-0.009828848,10.84609434,0.056760213,-16.440951,-4.11023775,TiHg
mp-27748,4.2788,-0.182657781,0.713767505,0.016806484,-371.9711469,-4.428227939,Be(B3H7)2
mp-24726,0,-0.584098738,3.832731728,0,-16.12889689,-5.376298963,TiH2
mp-19076,0.2475,-2.802502518,5.763288406,0,-91.84488303,-7.653740253,HoCrO4
mp-174,0,-0.277164961,8.671418586,0.005435703,-46.95862185,-2.934913866,Tl5Te3
mp-694898,2.1072,-2.857317514,6.692337606,0.024370848,-303.2748075,-7.581870187,Sr5La3Mn4(WO6)4
mp-25946,0.0757,-2.411254379,2.750841405,0.005905216,-316.7703159,-6.886311216,Sb2P5O16
mp-568627,0,-1.338973861,3.987402637,0.07005661,-64.77475212,-2.944306915,Rb4TmI6
mp-769531,0.7589,-2.261069236,2.632666481,0.006185476,-318.8338875,-6.931171468,Na3Mn2P2(CO7)2
mp-505172,0.3041,-1.05498686,5.001286021,0,-123.1345406,-5.130605859,NaZrCuSe3
mp-571102,2.2086,-0.681406315,6.050144424,0,-5.24882104,-2.62441052,TlI
mp-764770,0,-2.030620199,2.408602507,0.053498106,-126.5330642,-5.272211007,Li13Mn2O9
mp-656884,0,-0.846657826,6.286450049,0.041835271,-90.87895892,-4.783103101,Ni9O10
mp-753580,0,-3.057627136,3.429023142,0.084877489,-214.1578715,-7.648495412,LiTiSiO4
mp-28134,1.3721,-1.465270819,3.853976558,0,-349.2352069,-4.850488985,Ba2As2S5
mp-735589,1.5183,-2.756927264,3.30804504,0.003473887,-557.457702,-7.334969763,CaV2P3HO12
mp-639463,5.3927,-3.279027107,1.844571684,0.010123909,-142.2913732,-7.905076289,SiO2
mp-2715,0.1238,-0.326955602,7.358315725,0,-69.54617854,-5.795514878,CoAs2
mp-779340,0.599,-2.797453037,3.354115774,0.059499178,-220.2588451,-6.478201325,LiV4O5F7
mp-41236,3.0799,-2.865940414,7.654509654,0.10767743,-137.3622996,-7.229594717,Ba2La2Zn(WO6)2
mp-18483,3.1374,-2.427883267,3.770870741,0,-165.905969,-5.530198966,Rb6Si2O7
mp-778602,2.9102,-2.870299601,5.664710484,0,-229.4451982,-6.373477728,Ba3GeO5
mp-8809,2.4349,-3.050308273,7.912804012,0,-132.8389121,-7.379939559,BaLa2PtO5
mp-33319,3.3199,-3.782981181,6.044397474,0.058047028,-68.65662917,-6.865662917,Pr3NF6
mp-23348,0.0574,-0.9470805,3.806125151,0.064016103,-76.77044813,-3.838522407,KFeBr3
mp-559415,0.2441,-2.581669947,2.842243603,0.040626056,-128.1189524,-6.743102755,Na2Cu2Si4O11
mp-775272,0,-2.362182365,2.671072393,0.073776863,-239.2845511,-7.037780913,TiFe3(PO4)6
mp-643279,4.0232,-0.4958026,3.344588604,0,-32.17814091,-3.57534899,K2H6Pt
mp-646008,0.3423,-2.23979679,5.964925137,0,-543.2242892,-9.36593602,Gd10S19
mp-510706,0,-0.983750788,13.74446742,0,-415.8095387,-7.996337282,Er4Si9Ir13
mp-556232,5.0921,-2.972043094,3.048506607,0.000176072,-370.0917854,-6.608781882,Na2CaMg(PO4)2
mp-770356,0,-2.315506015,2.722968244,0.018438708,-368.8698266,-6.359824596,Na6Fe2B4SO16
mp-4969,0,-0.788610914,6.941097433,0,-51.48507403,-6.435634254,TbCoSi2
mp-867561,0,-2.238964189,3.424843675,0.067317112,-93.17397371,-4.235180623,Li2Cu2F7
mp-677011,2.8471,-3.264351257,5.486786765,0.003444344,-342.925139,-8.36402778,K4BaTa6(Si2O13)2
mp-1630,0,-0.178377354,8.921391372,0,-53.31953149,-6.664941436,Zr3Hg
mp-1099,0,-0.305891696,7.985960722,0,-44.05114431,-5.506393039,NiGe
mp-6397,5.4815,-2.54365841,2.674881686,0,-156.9736316,-6.037447367,Na2Ca(SO4)2
mp-998299,1.2422,-0.771171078,3.420879343,0.004340954,-26.49786322,-2.649786322,RbSeBr3
mp-22473,0.9985,-0.792646701,4.926089419,0,-14.23984549,-3.559961373,NaInSe2
mp-542931,4.3861,-2.645156611,3.93268525,0.000129514,-381.4996915,-7.629993831,Bi2B8O15
mp-556936,4.0415,-2.931716185,3.717742882,0.003467603,-482.7775961,-7.314812061,CsBa(BO2)3
mp-978286,0,0.18136668,2.674797094,0.18727567,-13.24678742,-3.311696855,Mg3Mn
mp-757495,2.9549,-2.470082936,3.438638063,0.043340737,-236.7139341,-6.962174532,Sn(PO3)4
mp-568902,0,-0.548296256,9.046018591,0,-27.73580023,-5.547160046,Yb(CoGe)2
mp-746,0,-0.395283036,3.348275399,0,-55.71696517,-3.482310323,Sr5Si3
mp-22660,0.212,-1.413571527,6.868134546,0,-19.6876484,-4.9219121,InAgO2
mp-11834,0,-0.146837848,8.132513778,0.001673188,-18.71959258,-4.679898145,CuNiSb2
mp-643006,2.2809,-0.316071984,3.856858239,0,-53.81528654,-2.989738141,Cs3H5Pd
mp-13275,1.2357,-0.794333118,3.048510131,0,-32.44574576,-3.605082862,NaSrP
mp-31045,0.6587,-0.664766349,4.857177401,0,-49.05986167,-2.452993084,KAuI3
mp-6691,0,-2.058950259,6.536737882,0,-89.54737571,-5.969825047,Ba2Dy(CuO2)4
mp-18197,3.7032,-2.391847041,3.350759802,0.002454043,-188.2779474,-5.883685857,Na2BeGeO4
mp-11583,0.5638,-1.932902051,5.411485902,0,-92.25783417,-9.225783417,Zr2SN2
mp-20936,0,-2.16135948,6.480716128,0.0161213,-78.61332516,-6.047178858,Ba2PrCu3O7
mp-754794,2.1692,-3.100778024,5.056239405,0.009078929,-146.0493018,-7.30246509,La2S2O
mp-946,0,-0.660377078,15.12767487,0,-48.98493294,-8.16415549,PrIr2
mp-561283,4.3378,-1.737597258,2.536207436,0,-269.284193,-4.808646304,CdGaH14O7F5
mp-571527,3.2284,-2.003506705,3.351288769,0,-68.017568,-3.4008784,Cs2LiInCl6
mp-7808,0.5476,-0.66579221,3.767180607,0,-41.63429109,-5.204286386,BaP3
mp-13456,2.0416,-1.138675564,3.99593534,0.001627791,-35.07298244,-3.507298244,ZnS
mp-677067,3.6087,-3.220407931,1.783952699,0.132004735,-300.3802261,-7.326346979,Ca3Al4Si8(ClO12)2
mp-30750,0,-0.533836503,4.795339162,0,-59.8160229,-4.984668575,CeAl4Ni
mp-31979,4.1915,-2.637580895,2.428580647,0.036543069,-267.5290822,-7.040239005,Li2Mn(PO3)4
mp-997108,1.1674,-1.01035075,4.010764058,0.007026161,-32.67887885,-4.084859856,RbAgO2
mp-676319,2.761,-3.7832302,7.099124231,0.142306038,-195.0127405,-8.864215478,Dy2Zr2O7
mp-768794,3.3952,-2.423241599,3.927060906,0.084677614,-248.4180845,-6.900502346,LiBiB2O5
mp-705517,1.3271,-0.670927974,1.810476153,0.502011218,-176.4834659,-4.644301734,CsCoH18N6(ClO2)4
mp-144,0,0,8.707486432,0,-9.15612357,-4.578061785,Ho
mp-1018158,0,-0.197904923,7.843570945,0.554461863,-13.45385111,-4.484617037,DySb2
mp-18244,1.3035,-1.284823719,2.103536153,0,-87.6239805,-3.982908205,K6MnS4
mp-11990,0,-0.344094038,7.686920639,0,-47.51816083,-4.751816083,Pr2CdNi2
mp-561397,5.1417,-1.761944854,2.144526191,0.004096724,-92.7657741,-5.797860881,SO3
mp-21559,0,-0.644198066,7.395873239,0.008084675,-266.040639,-7.390017749,Zr2Te
mp-568830,0,-0.693381453,13.32895678,0,-16.55080568,-4.13770142,TmInAu2
mp-4090,0,-1.065707382,7.854648253,0,-36.80737031,-7.361474062,Ce(SiRh)2
mp-31067,4.8813,-1.116113399,3.192451509,0,-154.2028904,-4.818840324,Nd(ClO4)3
mp-9307,0.5027,-0.56999697,5.255315618,0,-23.87694337,-4.775388674,Ba2ZnN2
mp-6089,4.0371,-2.74720349,3.800004957,0,-339.2592116,-6.524215608,BaZn2(PO4)2
mp-7787,2.8879,-3.027518375,8.131532588,0.006851371,-106.9104667,-8.909205554,HfSO
mp-4692,0,-0.857711638,7.463520879,0,-31.30114938,-6.260229876,Dy(SiNi)2
mp-18831,0.8787,-2.888670867,5.232114223,0,-178.5037048,-8.113804763,Y2Mn2O7
mp-573109,3.605,-2.003666654,4.54323285,0,-487.5877034,-6.094846292,Sm2Se5O13
mp-30459,0.1853,-0.624251053,8.481497421,0,-17.88179163,-5.96059721,ScNiBi
mp-771282,1.2186,-2.680011573,3.435521371,0.01277789,-484.3015345,-6.726410201,Li24Ti7Cr5O36
mp-753830,1.4172,-2.815045689,7.553390969,0.134835299,-155.5229158,-7.069223445,Tm2Sb2O7
mp-11436,0,-0.404651408,7.980421258,0,-37.68105633,-5.383008047,Er(VGa2)2
mp-767573,4.3992,-2.783987699,3.583644833,0.027840701,-169.7444818,-7.072686742,Na2ErPCO7
mp-676854,0,-1.403177931,7.765415816,0,-318.9506168,-7.779283337,Ta14(CuS8)3
mp-571367,0,-0.761883012,8.748419237,0,-38.83426588,-7.766853176,Hf(CoSi)2
mp-975073,0,-0.637114207,13.84629256,0.041639498,-17.13441729,-4.283604323,NdAu3
mp-769274,0.026,-2.180800155,3.606966739,0.069347271,-348.7065689,-6.226903016,LiCuPO4
mp-984744,0,-0.217099749,4.031569537,0.004970155,-18.4844651,-2.310558138,Ca3Tl
mp-504772,0,-0.955157656,6.124263874,0,-206.5310648,-7.376109459,Y3(SiRh)2
mp-865579,0,-0.270688705,6.12854376,0,-12.21796965,-3.054492413,Li2ErIn
mp-13755,5.3054,-2.890952752,3.174755097,0,-392.0138139,-7.000246677,BaNa(PO3)3
mp-27972,4.1045,-2.098107474,5.570194529,0,-34.81418918,-4.351773648,AcBr3
mp-1988,0,-0.050305266,2.379972876,0.013693785,-72.29981251,-2.493096983,Y5Mg24
mp-30949,0.4296,-1.468786352,3.895883058,0,-88.19129679,-4.40956484,Sr3SiO
mp-7297,5.3375,-3.064137579,4.444701915,0,-41.90071657,-4.655635174,Cs2SnF6
mp-623030,0,-0.7294332,4.017586158,0.016426887,-130.587163,-3.627421193,Na3CuSnSe4
mp-667327,2.0734,-1.394862658,7.310081518,0.001040186,-396.6461946,-4.721978508,Ag2Pb8Cl4O7
mp-26823,0.0968,-2.226238873,3.557635276,0.036202869,-296.2526125,-6.440274185,Li2Cu3(P2O7)2
mp-8666,1.4479,-1.008202763,4.952383585,0,-43.90034843,-3.658362369,CsAgO
mp-16528,0,-0.204092949,5.042626645,0.002604108,-72.72225385,-5.194446704,Al6Re
mp-2644,0,-0.159049562,8.868030337,0,-23.11087937,-5.777719843,CoSb
mp-554120,1.6317,-1.707950313,5.770823743,0,-89.86149798,-5.616343624,DyCuS2
mp-28224,1.2564,-0.648084661,6.572118187,0.022913186,-44.01339162,-2.200669581,Hg2AsCl2
mp-975312,0,-1.470486937,3.303436956,0.343952288,-11.16013062,-2.790032655,RbF3
mp-5704,1.7009,-0.62925684,5.615475207,0,-122.5616725,-3.830052265,Tl3AsS4
mp-769585,0,-1.780915969,4.883617951,0.078096226,-169.5481914,-6.05529255,Li4Mn3Co3(TeO8)2
mp-17667,0.5375,-0.880292098,4.440243348,0,-109.3773864,-3.906335229,Sr3AlSb3
mp-6641,0.3092,-2.45053051,5.768951602,0,-201.5711339,-6.719037797,Ba3SrRu2O9
mp-541491,0,-0.201588198,10.96191184,0.007732168,-150.9582005,-8.386566692,U2Ge4Mo3
mp-568662,5.4379,-2.953494626,3.394162159,0,-13.29277949,-4.430926497,BaCl2
mp-778698,0.9003,-1.763748377,4.778436939,0.06049152,-168.2798494,-6.009994621,Ga3NO3
mp-972099,0,-0.027346817,3.781113655,0.052568771,-12.90246002,-1.612807503,YbMg3
mp-753327,3.3688,-2.542432517,5.603918399,0.021102826,-183.7368925,-6.562031876,LiSiBiO4
mp-16964,5.6779,-3.28163177,1.880151992,0.007519246,-284.6765143,-7.907680953,SiO2
mp-542785,4.8745,-1.583107779,1.696656238,0.07485945,-354.3952397,-5.906587329,MgH6(CO3)2
mp-695995,2.834,-1.735297619,4.401512995,0.001192166,-653.3914036,-6.28260965,ReSbH4O7
mp-972455,0,-0.400514004,9.286370733,0,-16.10981978,-4.027454945,TmLuIn2
mp-1578,0,-0.323485911,7.762254122,0,-71.75699517,-8.969624396,V3Rh
mp-644527,0,-3.142080645,4.130655683,0.047132255,-96.40287643,-8.033573036,LiY2Ti2S2O5
mp-975886,0,-0.309915239,7.026819654,0.006418023,-13.28534517,-3.321336293,PrSmZn2
mp-768969,0.4151,-2.385789574,5.134726555,0.077139933,-323.2975478,-7.34767154,Bi3B7O12
mp-976943,0,0.813099763,15.81647088,0.813099763,-35.41757408,-8.85439352,NaRe3
mp-505267,0,-0.466587864,9.779428618,0,-165.7154028,-9.206411267,Np2Si4Tc3
mp-12403,8.2462,-3.27199239,1.92412144,0,-101.7019624,-5.65010902,LiBF4
mp-646967,5.0056,-3.214470082,2.85432541,0.006790376,-1101.947591,-7.06376661,Ca3Mg3(PO4)4
mp-1542,0,-0.564640251,5.045298472,0,-21.51835809,-7.17278603,YB2
mp-20555,0,-0.107897869,8.843333678,0,-12.87440879,-3.218602198,NaPb3
mp-23305,1.3096,-1.611457496,5.281419863,0.012828801,-72.65248891,-6.054374076,EuI2
mp-548824,0,-3.143769057,6.553740671,0.087461286,-69.90029842,-6.990029842,BaTbO3
mp-865380,0,-1.129234175,12.90143131,0.009118086,-24.70826409,-6.177066023,Tm2PdPt
mp-674352,0.3199,-0.513401849,5.868716323,0.045380635,-59.63030925,-4.259307804,TaAg7S6
mp-754512,0,-0.638847706,5.896128137,0.150400917,-176.7083664,-6.544754309,Ge11N11O5
mp-2108,0,-0.76664221,4.335194697,0,-123.7894519,-7.736840743,Ti5Si3
mp-780479,1.1205,-2.432349018,2.974078668,0.052238618,-519.7572077,-6.930096102,LiV2P4(HO8)2
mp-674412,0,-3.786453048,7.96916557,0.125301046,-276.1961418,-8.909552961,Ce8U2O21
mp-973185,2.074,-2.64355148,5.391676749,7.60E-05,-28.18824693,-7.047061733,ScAgO2
mp-757242,2.0061,-1.816161652,4.58944974,9.15E-05,-95.76152433,-4.788076217,Li5AuO4
mp-6072,0,-0.169166175,8.460904031,0,-83.73176118,-6.440904706,TmMn6(GaSn2)2
mp-27918,0,-0.609605865,6.538437714,0.058304966,-230.4652133,-6.401811482,Sc3Si4Ni11
mp-675509,0.4063,-1.832400373,7.176569927,0.176808212,-174.3814293,-5.625207396,Mg4(BiO2)9
mp-9873,0,-0.563061192,6.900816278,0,-35.75077573,-5.958462622,EuZnGe
mp-757442,1.9618,-2.71223722,4.902380764,0.033011609,-266.8148065,-6.063972875,Ca3In2O6
mp-680403,0.9772,-0.746975538,4.356104031,0.007925255,-172.8224806,-3.600468346,K2In3AgSe6
mp-3352,0,-0.994165467,9.6476804,0,-97.30269651,-6.081418532,ErSiPd2
mp-558794,0.0422,-1.482305877,3.195085615,0.054541619,-308.7462715,-5.513326276,Cu2BH5O6
mp-997032,0,-1.692880542,8.383303454,0.037542135,-40.20461828,-5.025577285,MgAuO2
mp-961697,0.2804,-0.693056387,8.381544436,0.02978647,-16.30807405,-5.436024683,ScGeAu
mp-16801,3.1781,-3.082511858,4.598268802,0,-229.806484,-8.207374427,GdSO4F
mp-568161,0,-0.589489665,8.232040792,0.051832394,-27.5237493,-5.50474986,Nd(NiSb)2
mp-769128,1.3651,-2.799652543,7.43506562,0.128952114,-155.6933291,-7.076969505,Dy2Sb2O7
mp-23893,4.3524,-0.835522945,2.127632282,0.08796629,-146.7630761,-4.586346128,H5BrNO
mp-662570,7.875,-3.535810191,2.955682945,0.027498281,-524.3196801,-5.958178183,BaB2F8
mp-572313,0,-1.047280176,4.762207193,0.017155799,-60.81387007,-4.677990005,Cu3Te2(BrO3)2
mp-20527,0,-0.429679074,7.245117264,0.011163746,-33.24014105,-6.64802821,La(FeGe)2
mp-3268,0,-0.362450667,10.46098841,0,-44.85865241,-7.476442068,YbB2Ru3
mp-780439,3.0088,-2.582106204,2.54918265,0.078043597,-256.7314957,-7.131430437,LiCr(PO3)4
mp-767550,0.1857,-2.565108708,2.628249701,0.082616589,-171.1508183,-7.131284098,Na2TiPCO7
mp-28302,0.8264,-0.34704145,2.123014573,0,-18.60495049,-2.65785007,K4CdP2
mp-769004,0.9551,-1.872077412,5.658703489,0.028200208,-166.0177718,-5.188055368,Li3BiO4
mp-770354,0.7331,-2.58682487,3.46446645,0.052400444,-260.1991735,-7.227754819,Li3V3(BO5)2
mp-17947,0.9711,-1.142523147,4.366449059,0,-113.2313512,-4.717972966,BaCu2GeS4
mp-6706,2.6473,-2.807715849,5.23117767,0,-474.1413889,-7.408459202,TiTlPO5
mp-541772,0.531,-0.313780749,7.698495646,0,-60.62698732,-4.330499094,Bi4RuBr2
mp-754776,0,-0.651636277,8.760831065,0,-133.7216987,-6.686084937,Sm2Ge5Ru3
mp-644092,2.6415,-0.299276156,1.441594011,0.003912518,-30.76406041,-3.076406041,Na2LiAlH6
mp-766995,2.6852,-3.671539462,5.891855528,0.030377532,-502.3713224,-8.372855374,LiLa3Ti2O9
mp-567857,0,-0.066048688,9.073280762,0,-44.63975131,-1.716913512,Cd8Ag5
mp-573727,1.1646,-0.458845763,6.931584546,0.038042948,-247.8645194,-3.261375255,Bi8SbAuBr9
mp-2345,3.9251,-4.030857765,8.144288885,0,-336.3553776,-8.40888444,Dy2O3
mp-757806,0.0579,-2.514229419,3.117324902,0.051892277,-247.0593186,-6.862758851,LiSn(PO3)4
mp-696175,3.8056,-1.628900034,2.512335604,0.003520508,-115.9903325,-5.272287841,NaAsH4O5
mp-770547,0.2271,-2.436354681,3.385653358,0,-243.9580239,-7.623688246,Mn2PO5
mp-5710,0.1784,-0.073437748,8.78032752,0,-73.94039639,-3.08084985,Ag3Te2Au
mp-504563,0,-0.80375868,5.318568708,0.06225444,-136.5412229,-5.689217619,BaFe2Se3
mp-680639,0,-0.104759822,9.63879257,0.002323616,-125.2654063,-4.473764512,Cu3Pd
mp-554758,5.7395,-2.801938635,2.770201248,0.002225959,-147.6983971,-7.384919855,SiP2O7
mp-2288,0,-1.525623518,10.53522469,0,-20.8725176,-10.4362588,PuSe
mp-676249,0,-3.691115069,9.059185062,0.051501758,-82.84937258,-9.205485842,SrU2O6
mp-12495,1.5451,-1.091707023,5.534069793,0,-44.83015325,-3.735846104,CsTbCdTe3
mp-18005,2.3749,-3.386230181,4.130677258,0.020459274,-225.2487403,-8.044597866,NaYTiO4
mp-645375,2.7494,-2.072670643,7.591908236,0.002178612,-297.2444169,-6.192592018,ZnBi6P2O15
mp-541694,0.8906,-0.417334528,1.913600176,0,-126.5863367,-3.516287132,K2Na3SiP3
mp-703293,1.9812,-0.955752011,1.985907393,0.030516688,-450.8078897,-4.025070444,P5HC(NCl6)3
mp-10062,0,-2.692249813,6.520795268,0.003455884,-98.42882552,-7.030630394,Ba2NdNb(CuO4)2
mp-758031,4.2382,-2.590041477,2.830054309,0.053348238,-390.5734608,-6.734025186,Li4Sn(PO3)6
mp-962064,0.1135,-0.005191913,3.966399728,0.507201198,-11.83075886,-3.943586287,NaYSn
mp-505177,1.9682,-2.570495695,5.999305564,0.01172597,-220.3875422,-6.887110693,TiIn2O5
mp-777990,2.1321,-2.861163859,7.72858893,0.088717129,-469.6125466,-7.115341615,Tm2Sb2O7
mp-775998,0.4922,-1.858302847,5.631483616,0.079708566,-113.3217089,-5.666085445,Li4CrBi(TeO6)2
mp-6457,3.145,-3.707627323,5.914258324,0.008222048,-163.5788195,-8.178940976,La2MgTiO6
mp-7046,2.3359,-2.174434215,4.675971238,0,-21.2485503,-5.312137575,RbDyS2
mp-583213,1.4602,-0.315723346,5.308106761,0,-68.62366349,-1.429659656,HgI2
mp-13037,0,-0.589912815,8.386309037,0,-30.98681825,-5.164469708,TmGe2
mp-18189,0,-0.621444991,7.241368427,0,-98.07906671,-4.08662778,LiTmSn
mp-1013807,0,-1.734284587,4.366641194,0.148794557,-461.8672771,-5.773340964,Li3Co2(GeO4)3
mp-753966,0,-1.35998261,1.962349452,0.09685408,-99.80404522,-4.53654751,Li6CrS4
mp-5348,4.9659,-2.466307764,2.898972816,0,-71.68118587,-7.168118587,MgCO3
mp-757331,3.2288,-3.961074306,5.907837215,0.000244705,-409.0512296,-10.22628074,Gd3Y5O12
mp-555315,0.2847,-3.256513069,4.273370067,0,-295.1045961,-5.464899928,Zr3Cd3AgF20
mp-761288,0,-2.405991803,3.979187473,0.038554474,-77.73226058,-7.773226058,MnBO3
mp-29110,0.2597,-0.481463003,5.163780845,0,-106.006709,-6.625419311,Al2(FeSi)3
mp-561722,0,-1.624481875,4.770405841,0.072086945,-65.24741904,-5.43728492,CsTmCoS3
mp-757826,2.6254,-1.531970776,2.930236261,0.047779836,-68.96527109,-6.269570099,CsCa(NO2)3
mp-771883,3.7154,-2.864759688,3.25240615,0.009915579,-234.0211454,-4.500406642,Sr3LaCl9
mp-1019541,2.3279,-3.021115304,4.007574142,0.182066659,-49.00606124,-6.125757655,BaCa3O4
mp-20136,0,-0.589076753,6.687219991,0,-13.60843819,-3.402109548,BaPb
mp-800,0,-0.653417074,9.109009229,0,-19.79548268,-6.598494227,TmB2
mp-625455,3.8961,-1.377787231,1.285355655,0.070075661,-144.5898318,-4.81966106,NaH9O5
mp-4206,0,-0.657931622,10.75044084,0,-56.79789631,-7.099737039,UAs2Pd
mp-686028,3.2066,-3.230814925,4.778389766,0.034597786,-276.4132984,-7.274034167,Sr6Nb2O11
mp-4563,0,-0.439530416,7.729422763,0.009779503,-37.48145689,-7.496291378,Ti3TlC
mp-1018690,0,-0.554396718,8.435297397,0.021435093,-21.06819365,-3.511365608,ErZnGa
mp-759333,0,-3.118902462,3.516632036,0.023117261,-328.6650796,-7.825359038,Na7Ti11O24
mp-642787,1.0652,-3.232121324,4.99299444,0.012624155,-185.7348398,-8.442492716,Y2V2O7
mp-765486,0,-3.401473244,3.360608219,0.045821232,-424.8240429,-7.453053383,PrAl22O34
mp-758243,1.3475,-3.175176748,4.113579745,0.047711658,-268.3802385,-8.946007951,TiNb2O7
mp-762164,0,-1.855837513,4.853538354,0.04307922,-173.9950148,-6.214107672,Li4Nb2Co3Ni3O16
mp-542454,0,-0.270644667,7.838077254,0,-74.04286938,-7.404286938,Mo2As3
mp-9839,7.4418,-3.485304087,2.950450451,0.00150469,-51.25308615,-5.125308615,K2LiAlF6
mp-720921,3.7368,-1.617277721,3.343029827,0,-151.5293042,-5.050976807,Na2Te2H4O7
mp-2213,0,-0.069030045,8.452470347,0,-28.75229488,-7.18807372,FeNi
mp-570566,1.4405,-0.42081792,4.970491979,0,-181.2527994,-3.776099988,Rb5Ta(TlAs2)2
mp-7263,0,-0.847943792,4.200609583,0,-31.05853402,-5.176422337,CaGaN
mp-977397,0,-0.728450546,10.18004843,0,-18.81228513,-4.703071283,TbCdPd2
mp-10245,0,-0.508082945,9.213002596,0.000806523,-73.55003357,-6.686366688,Hf3(CuSi)4
mp-976597,0,-0.409658696,9.288882505,0.003537397,-167.7551362,-6.98979734,Ho2Co7B3
mp-763959,0.4665,-1.969810141,4.296404205,0.141868308,-194.4888396,-6.482961319,Li3Mn3FeO8
mp-4788,0,-1.669873262,6.413190717,0.011504389,-127.8621334,-7.103451853,K(OsO3)2
mp-252,2.0245,-0.36422916,4.985107339,0,-7.60037396,-3.80018698,BeTe
mp-778510,3.1302,-2.91595706,3.322572651,0.010046555,-123.2509857,-5.135457736,LiFeF4
mp-765413,0,-2.091424374,3.673562463,0,-67.98147808,-3.776748782,Li2AgF6
mp-1019713,3.658,-2.812891119,3.942379014,0,-383.4488001,-6.390813335,Cs4Si3O8
mp-770219,2.6273,-2.431837711,4.522416804,0.060236605,-185.0306718,-7.709611324,NbAsO4
mp-1659,0,-0.099631548,16.78071974,0,-130.3860517,-10.86550431,ThRe2
mp-24469,4.5346,-3.153340985,2.97321471,0.0078426,-302.5239163,-7.202950388,CaAl4Si2(HO6)2
mp-675758,4.8872,-4.237792949,4.754837376,0.120710552,-121.2329574,-6.061647868,Sr2LaF7
