id,formation_energy_per_atom
mp-1181569,0.08941547221958383
mp-1214260,-2.926981713977274
mp-505375,-2.2950837941577973
mp-1210865,-1.0192719766481395
mp-1221455,-1.6005030094425
mp-1098071,0.3721546818803878
mp-1225789,-0.1713119883333331
mp-1215133,-2.49026036506579
mp-1188146,-0.7165435181249995
mp-23446,-1.878644315156249
mp-1207877,-0.31064139139802566
mp-18793,-2.3997697306250005
mp-1181968,-2.2021558225000004
mp-1193721,-0.4226220547712966
mp-1176797,-2.245829921583333
mp-1184352,-0.3987554925000003
mp-1220489,-2.184898398511905
mp-1039895,-2.860598550726373
mp-1224333,-0.6923797318425002
mp-1147713,-1.9159391294642865
mp-1188971,-0.7307470905000002
mp-1184025,-0.27955001583333416
mp-1193070,0.24606668806576912
mp-1185640,-0.00941049426666666
mp-1199631,-3.3945671188390003
mp-1044422,-2.2819526472499994
mp-1043019,-1.8994813927777783
mp-1177319,-2.3537450116581633
mp-1222074,-0.4528501244039352
mp-1223177,-2.44442992825
mp-1187868,-0.9007687599999992
mp-1192801,-0.9759867558333326
mp-1206107,-0.8143487799999996
mp-1104810,-1.5385880651785715
mp-540405,-2.5063373892346945
mp-1076754,-1.9071212574861116
mp-1223243,-2.299853049394531
mp-1047978,-1.8663793715384616
mp-1197253,-1.083717684179688
mp-1184278,-0.4501845912499993
mp-1217185,-1.5884858774375004
mp-1224488,-0.4012455141666666
mp-1106196,-0.4897928282352942
mp-1039382,-0.004978435833333054
mp-1199679,-2.437613685606286
mp-11283,-0.24437550916666714
mp-1114007,-1.1684256905689654
mp-1176082,-1.8628770131849999
mp-1225657,-0.49810446499999966
mp-1208617,-1.6789764681249988
mp-1223211,-0.23331502749999977
mp-1194718,-0.267542495068667
mp-1224981,-0.01999092999999963
mp-867255,-0.36365777500000007
mp-1202576,-1.9436802991597224
mp-1025311,-0.24584473285714278
mp-1207206,-0.48747772982142834
mp-1200135,-0.6008554115199991
mp-1191973,-1.389462124713542
mp-1042909,-2.95015235456044
mp-780305,-1.92808935826087
mp-1008776,0.16955208083333298
mp-1218382,-1.572456567321429
mp-1203091,-1.6003409001708273
mp-1080528,-0.36132440888888895
mp-1217166,-1.7674325066025647
mp-1201660,-0.5391156500000002
mp-1189619,-0.28220522649999963
mp-1203687,-0.33683816736842087
mvc-15812,-2.330981025
mp-1101075,-0.7260747655555551
mp-540098,-2.6177729340029754
mp-1218847,-2.8470760175
mp-1206849,-0.9089428307142852
mp-1220030,0.5690169410179997
mp-1040240,-2.9715120988749995
mp-1224555,-2.0146958503571435
mp-1096267,0.8113692324999997
mp-1213924,-1.4093569052497055
mp-5566,-2.3747313053140005
mp-1212572,-0.23079983999999953
mp-1228466,-3.3459027706944444
mp-779142,-1.7759930432986109
mp-1200007,-1.946634886462644
mp-22127,-2.507335735795455
mp-1094401,0.031242334999999954
mp-1095963,3.1960827262500002
mp-1208904,-1.6584389584104247
mp-1087226,0.22522114999999987
mp-1221743,-0.1583486118749997
mp-977392,-0.3070852783333331
mp-1199986,0.22843931981481408
mp-1201639,-0.39379892973684233
mp-1175676,-1.8449482409974998
mp-1192012,-1.5960816120233332
mp-862697,-0.7562722319999999
mp-36254,-0.941564167420978
mp-1219558,-0.6388833253906254
mp-1223137,-2.9278930668750007
mp-1110623,-2.857477024748483
mp-1094516,0.024773945833333737
mp-1076203,-2.8542727240972234
mp-1213935,-2.397069619642858
mp-1228055,-0.4519517727777777
mp-1214737,-2.6380255943055553
mp-1185079,0.5832409239999998
mp-1095632,-1.0270026520833337
mp-1209976,-0.3974524295833337
mp-861293,-2.1394432771586667
mp-1184729,0.12506819624999999
mp-1186689,-0.24064742999999966
mp-1216093,-3.20981256405303
mp-648069,-2.678905735416668
mp-1101789,-0.3733571816666661
mp-1173869,-2.2499355254807694
mp-1110893,-2.3876025618059997
mp-1210406,-1.436243979215361
mp-1211638,-2.1637773855190003
mp-1189189,-1.4794564204687495
mp-1215128,-1.7149065233339926
mp-1219997,-0.18336109499999984
mp-1044754,-2.6192564907499998
mp-557510,-0.538419270680937
mp-1204200,-0.28719263123897915
mp-1093897,1.9190055350000002
mp-1031886,-2.8548152062499996
mp-33320,-1.4899659857812502
mp-1220529,-2.7263691981355933
mp-1176940,-2.650754182893252
mp-1217873,-1.8943086355277785
mp-1113294,-2.0586673451973794
mp-979955,0.3109578350000004
mp-1184035,0.16864406594827575
mp-1104548,-0.2431069784615381
mp-1041809,-2.3884040636363633
mp-1218962,-3.9625747323185916
mp-1184245,-0.2985910687500004
mp-1227844,-2.697335320942
mp-1197212,-0.4814872681249997
mp-1217703,-0.78465669
mp-1111983,-1.5402498288893336
mp-3890,0.03813249447368381
mp-1226240,-0.6351782495312497
mp-1038146,-2.9434088829524994
mp-1048070,-1.582580434999999
mp-1096749,2.010897261666667
mp-1045783,-2.737402230807301
mp-865341,-0.2836572270833324
mp-1188185,-1.32162909565625
mp-1229000,-0.18098580304687495
mp-1110852,-3.4769785931140005
mp-1226703,-0.006702746153844321
mp-1177086,-2.6332108005198416
mp-7596,-1.9621997935909523
mp-1228925,-0.2876554149999997
mp-1183509,0.11429417312499979
mp-1199497,-0.5963399512460815
mp-1218130,-2.544265956500001
mp-1215350,-0.2549213591666681
mp-1213313,-0.30689742874999926
mp-1224238,-1.9510154029234008
mp-1219396,-1.1907286600000007
mp-1201601,-2.4079097254857684
mp-1225371,-0.38862103386904795
mp-1174117,-1.943719692720999
mp-1222423,-2.7864289947499996
mp-1079329,-0.7534172911111112
mp-1208175,-0.39869108357142835
mp-1181589,0.167961225
mp-1198150,-0.2407588576562496
mp-1229282,-2.0108514557133153
mp-1187126,0.06914618500000014
mp-1049220,-2.1882130037500005
mp-1200779,-1.9719364328096707
mp-1184223,-0.45149899375000047
mp-1229147,-2.444677843809523
mp-1227474,-2.1947763185576923
mp-1185171,0.5692206525000003
mp-1046354,-2.981870193480439
mp-1215166,-0.10655109125000006
mp-1212255,-0.6002238988235291
mp-1185418,-0.5934187512499993
mp-1223451,-3.9255986254600006
mp-1183804,-0.33250198875000025
mp-1043530,-2.2861017695
mp-1190805,-2.331379360647976
mp-1036172,-2.739397425978276
mp-1189243,-1.193811034531251
mp-1216867,-0.40114945111111194
mp-1096951,-0.12973378019777707
mp-978624,-0.3524478262499988
mp-1197410,-2.2187725755232557
mp-1202876,-1.5119343212239997
mp-1110912,-1.0127337460999997
mp-1219422,-0.8845800357499997
mp-1174098,-2.0153261751199993
mp-1180505,-0.529393633902
mp-1111221,-0.8632662050999997
mp-1220564,-0.21478709687500105
mp-541057,-1.139057708877904
mp-1218457,-3.559655646750001
mp-1078192,-1.6739857744642868
mp-1225686,-0.22926411666666624
mp-1208910,-1.8414077574107142
mp-19296,-3.147000922613636
mp-1212424,-0.5035382678087995
mp-1215796,-0.25320064916666735
mp-1217791,-0.015044464166665014
mp-1192210,-0.6416005949999999
mp-1224085,0.03687435583333117
mp-1147731,0.5846866542180962
mp-1221238,-1.7348550131399998
mp-1177143,-2.1885762744666675
mp-1226329,-0.17297987444444296
mp-1188322,-0.06695131777777716
mp-1224520,-0.3983383577777783
mp-1225790,-0.8342698931250006
mp-1181498,-0.7585201999999995
mp-1196058,-3.155556427279412
mp-1174476,-1.8803009760507134
mp-1192365,-1.5589773771257143
mp-1192736,0.7768592080614292
mp-1097650,2.7982834824999996
mp-865484,-0.2524809218749997
mp-1198823,-0.03981742716000003
mp-1220278,-0.20300541619791565
mp-1202012,-2.0277948996874997
mp-1102767,0.11952280916666662
mp-1110926,-1.7582130411500003
mp-1211194,-1.6708134236272318
mp-1039854,-2.907060399720982
mp-1191079,-1.1288781327489181
mp-1190580,-0.5238015070454533
mp-1216739,-0.5682689359672626
mp-1204016,-1.315829433215652
mp-1220294,-0.6840819792857141
mp-1104120,-0.5353342725892861
mp-1032809,-2.4194511403725
mp-1222440,-2.8618961478947376
mp-1111743,-0.9423758280000001
mp-1224988,-0.39236940083333494
mp-862733,-0.44420650000000084
mp-1203146,-0.4860157420761334
mvc-12096,-1.4443732742857134
mp-1095965,1.380412255
mp-1101850,-0.4963961022727268
mp-1208574,-0.5999336854910714
mp-865579,-0.2706887045833333
mp-1147532,-0.10631183666666703
mp-1208610,-3.2633322810799332
mp-1212293,0.508929972
mp-1187812,0.007438425000000137
mp-1209498,-0.12168363615968698
mp-1113632,-2.320040001282966
mp-1099254,-2.524232614375
mp-1077251,-0.9984950150000008
mp-1101048,-2.482103878802084
mp-1195747,-1.9478803768292683
mp-867837,-0.1401929212500006
mp-1079374,-1.561378020427999
mp-1185175,-0.02948063931034455
mp-1106374,-2.5404519934375003
mp-1185537,-0.7553087481034482
mp-1201959,-2.0591303596287553
mp-1212197,-3.051611011842105
mp-1193778,-0.6911385338446304
mp-1044377,-2.8836326097552907
mp-1205743,-2.1985573862500005
mp-1204630,-2.095586826944445
mp-1094782,-0.011588217499999942
mp-1228874,-2.600778689578571
mp-1226942,0.057519284615383325
mp-1101445,-2.672254953690478
mp-1223954,-0.18341898499999942
mp-1173595,-3.219169864063411
mp-1094677,0.040925629166666866
mp-765375,-2.705091467878947
mp-1192175,-0.4313753307291665
mp-1228538,-1.4586312904583327
mp-1219259,-0.2170380033333347
mp-1211211,-0.9388118215022502
mp-1189271,-0.4053419664705879
mp-1219951,-2.487402596248551
mp-1197291,-1.5568124767314189
mp-1111716,-0.9519081115689655
mp-1041713,-2.3211621387499997
mp-1191165,-2.144699328472143
mp-1223059,-0.4652379791666661
mp-1191389,-3.133116929166667
mp-1094119,-1.9908535366666666
mp-1214317,-2.4928774706249994
mp-1043320,-0.6222815602631583
mp-1174937,-1.923967978204999
mp-1183777,-0.054345445624999655
mp-1101415,-4.0424487597368435
mp-1103499,-1.7405748528571436
mp-998306,-0.9288136612413794
mp-1201962,-1.642630700528889
mp-1223417,-2.7235672608823536
mp-1177157,-2.5680462947996188
mp-1080642,-1.0858183785069444
mp-570455,-0.5366734071702253
mp-5999,-3.33682638751894
mp-1183683,0.5182154753450003
mp-1097133,3.500407936250001
mp-1176434,-0.9999976982142859
mp-1212682,-0.2574682519999996
mp-36235,-1.2499665327777778
mp-1223442,-0.5897657258385417
mp-569683,-0.12148367333333354
mp-1103463,-0.9200724658333334
mp-1203563,-2.1625291567268197
mp-1077179,-0.05671661416666751
mp-1097222,1.5131797299999998
mp-1220853,-2.5824223592857143
mp-1193651,-1.0327773305833337
mp-1207376,0.9320323759999993
mp-849992,-3.027105562318841
mp-1020860,-3.1425208980344825
mp-979258,-0.3869530537500001
mp-1178645,-0.15441064585648137
mp-864716,-0.3915665800000001
mp-1178782,-0.29521640499999985
mp-1105091,-1.6808410820312494
mp-540275,-2.497420673762755
mp-754537,-3.330262765625
mp-1228160,-3.1285951872410713
mp-1187890,-0.47956003833333316
mp-2247,0.3387319019650006
mp-1197126,-0.15578622730769226
mp-1100690,-1.8108290706849992
mp-1219645,-0.5016637896250901
mp-1190642,-0.7250688764285723
mp-1180972,-1.1114020752219231
mp-1224499,-2.1973724081527246
mp-622041,-0.6382772083333332
mp-1207397,0.1282022696986663
mp-414,-1.5823228342968756
mp-1044153,-1.7930624096153833
mp-1106070,-0.09827349789473697
mp-1186663,-0.3710299993749997
mp-1172967,-1.0812482107142867
mp-1196598,-1.6054064923593079
mp-1210917,-3.589110007592222
mp-582293,-0.4977657233333335
mp-1199805,-2.152695471332673
mp-1215325,-1.2603497392261913
mp-1219113,-1.5945733174375
mp-1228943,-0.8908273311899997
mp-1212284,-0.337394903571428
mp-1176073,-1.8236908872474995
mp-1226421,-0.5275584806547613
mp-1197346,-2.21163901809875
mp-1200031,-0.4701506697812505
mp-1208370,-1.6547205113020844
mp-864732,-0.5720730024999998
mp-1110822,-0.7539712785999999
mp-1186062,-0.0006420543103449117
mp-1213514,-2.196592126469404
mp-1219010,-0.22599534875000002
mp-1176710,-2.5174327339996108
mp-862952,-0.3950150756249995
mp-1101926,-1.146885162500001
mp-1190410,-1.6223262982291662
mp-1221660,-0.24258556749999993
mp-1211597,-2.4961732457500005
mp-981,-4.252951134126667
mp-1207936,-2.067601215148742
mp-1189563,-1.5031509865517236
mp-1044121,-2.639291329250001
mp-1222914,-1.5769345573959517
mp-1080201,-0.014066094217142222
mp-1199990,0.9832050372620003
mp-1177832,-1.8404341344468955
mp-867787,-0.15193604383620674
mp-1223549,-2.8477812590000005
mp-1189341,-0.819016618671875
mp-1187084,0.2645582217187492
mp-1096737,2.3891885616666664
mp-865234,-0.3421086237500006
mp-1200310,-0.3554491475350003
mp-1200889,-2.683677161098485
mp-1045691,-2.2313045491666657
mp-1178472,-3.8551563950000003
mp-1210441,-1.6920173294999998
mp-1190761,-1.7796377113400002
mp-1201297,-0.5987994531781573
mp-1212986,-2.9567666748863632
mp-1079242,-0.5089426172222223
mp-1200841,-1.799246435002313
mp-1191378,-3.4365488476136363
mp-1208561,-0.2640889266666668
mp-569529,-0.7708745109999999
mp-755226,-3.49811852094697
mp-1095086,1.3290396300000005
mp-1195923,-0.9359588790476189
mp-1200338,-0.42495370553191525
mp-1188790,-1.650144176944445
mp-1190511,-2.125218115182291
mp-1190323,-0.8886889170794148
mp-1207414,-0.953146856238096
mp-1080855,-1.0857276705208332
mp-1104815,-0.0394700823076921
mp-1222561,-2.3352604434374995
mp-1198152,-2.5876121293115792
mp-540149,-2.621389759924812
mp-1210457,-0.7846447628571431
mp-1190956,-1.3420974890199997
mp-1103799,-3.16650346125
mp-1173984,-1.976597711220999
mp-1211802,-1.1019832005000012
mp-1220567,-0.33817291511904796
mp-20816,-0.7324965349999986
mp-1177293,-2.4376064767380954
mp-1225729,-0.5278583416666672
mp-1106142,0.7688163745960012
mp-1196347,-0.43306159037499936
mp-984,-1.4715494470233335
mp-1207069,-2.9418210399375
mp-1102259,-0.4342872481818189
mp-1211250,-0.16227869769230643
mp-1045571,-1.3327326783631672
mp-1209358,-1.2666744926895286
mp-1184803,-0.04852808958333396
mvc-5491,-1.9765761121428562
mp-1214716,-0.6502189896874997
mp-1216116,-3.369719395625001
mp-1036927,-2.9442261363281252
mp-1112643,-0.9291966539080458
mp-1205945,-2.9185582267499997
mp-1185110,0.5747083664999999
mp-1209480,-2.4004324080988506
mp-1105333,-0.8146398940000005
mp-865538,-0.4821903552083331
mp-1223520,-3.330911273156249
mp-1019710,-2.8322959808600165
mp-1113655,-2.0224357100249657
mp-1225036,-0.35197217153846067
mp-1043010,-1.7561755490000004
mp-1224637,-2.3403518367128755
mp-1175960,-1.8569902284974997
mp-1102526,-3.1683866275000008
mp-1174582,-1.8488295371221426
mp-1213146,-0.353129646153846
mp-1044943,-2.8444274080952385
mp-1193329,-1.7661518262978575
mp-1224719,-0.8790577390509258
mp-1103327,-1.4079141233333334
mp-1227513,-2.179804522833335
mp-11421,0.10575438000000048
mp-1079577,0.5607236795533324
mp-1193220,0.9426394839607698
mp-1048596,-1.9371291146965006
mp-1198138,-1.5885401739260416
mp-1212656,-0.647138173076923
mp-572625,-0.549432713332155
mp-1195246,-2.224644918145834
mp-1178379,-2.6727196669620006
mp-1211583,1.2961892148333334
mp-1184590,-0.21929324124999994
mp-1207904,-0.4096740806306306
mp-860892,-1.7487045473749994
mp-1209344,-1.4412525813222206
mp-1222461,-1.5118360459999998
mp-1186868,-0.7576983708333334
mp-1199978,-0.5946040959523812
mp-1208078,-0.7085140844230776
mp-1176529,-1.8951854390379992
mp-1202721,-0.5156253881177769
mp-1200150,-0.581344951749999
mp-1185917,-0.44391914749999994
mp-540458,-2.4627846753690488
mp-565311,-2.5640731164062496
mp-1220000,-0.5773372585714281
mp-1113668,-2.635907149782965
mp-1224714,-2.488054988742203
mp-1080826,0.29751919625000056
mp-1209000,-0.6832635238333324
mp-1192871,-1.8091904840416655
mp-1110670,-3.516989429348483
mp-1211599,-1.5533024081
mp-1218306,-2.901450959518889
mp-1228863,-3.094559951589655
mp-1100354,-1.3888682779375008
mp-1211927,-1.8225095726330685
mp-1198710,-0.5498564415000005
mp-1213319,-2.6293935496839076
mp-1185863,0.197145100833333
mp-1196667,-1.086689148118811
mp-1204981,-1.2306366865164289
mp-1206315,-0.6516999358333335
mp-1188053,0.15620559000000078
mp-1197729,-0.6807797235714291
mp-1080327,-1.4803740173958329
mp-1196943,-2.6306603667410724
mp-1188046,-0.3094427950000007
mp-1093823,1.0487716
mp-1219594,-0.3120053635608239
mp-1185165,0.15544681374999936
mp-1101232,-2.6226079812400003
mp-1204887,-2.8638494270700003
mp-1184075,-0.4246911350000002
mp-608317,0.5821863138014294
mp-1214812,-0.1439979679690998
mp-1198228,-1.7357594752676917
mp-567044,-2.4773856878421046
mp-1100451,0.10556957999999976
mp-1204247,-1.889252367297334
mp-1194187,-0.1331502999999994
mp-1173733,-2.711068439107827
mp-1204393,-1.167871386770937
mp-1203959,-1.837071949504999
mp-1220735,-2.6184881575
mp-1229336,-0.4261410475502878
mp-1196805,-0.00982084078947459
mp-1101549,-2.1985077450952377
mp-1206419,-0.37128597700000016
mp-1043874,-2.354967007250001
mp-1188411,-0.2624765549759999
mp-10728,-0.3472081256249995
mp-1206199,-2.416252269856
mp-1224912,-0.23193460749999892
mp-1223221,-1.9192387782499993
mp-1221673,-0.5603592823214285
mp-1206581,-0.9010986799999998
mp-1198861,-0.9129314879245267
mp-1091371,-1.56205479375
mp-1184364,-0.0240818650000012
mp-1222922,0.09973973000000047
mp-1226197,-1.8334269869444446
mp-1210413,-0.4292464286764708
mp-1224203,-2.0702570675919043
mp-1193353,-0.906624295173846
mp-1211484,-2.641513435582
mp-1184882,0.30637874900000006
mp-10101,0.361286157823276
mp-1215349,-0.31700116347222246
mp-1093660,1.1591540866666665
mp-1191424,0.3438672970642429
mp-1097098,1.7414304225000001
mp-1211261,-1.4825509894230764
mp-555688,-0.6976487202827784
mp-1077107,-0.6449343206250001
mp-865241,-0.21501910303571314
mp-981548,-0.3356147687500006
mp-1198918,-2.2407013376852656
mp-1094566,-0.15462503416666648
mp-1224707,-0.3643319817857149
mp-1096165,2.1700271787500003
mp-1198034,-0.5987286932145452
mp-1183049,0.06016250666666689
mp-1196807,1.0300697881029164
mp-1223462,-3.351984467883335
mp-1043971,-2.0219426187857144
mp-1179340,-1.4370543311266664
mp-1180153,-2.1581459495312503
mp-1215906,-0.19274512166666588
mp-1177672,-2.609968536744428
mp-1225235,-1.5563802035714278
mp-1217323,-0.25407795937499955
mp-1096642,1.5600089550000003
mp-1037021,-2.9672545653125004
mp-861941,-0.67836893625
mp-1176809,-2.3860969583159726
mp-1174953,-1.9145377461216668
mp-1190719,0.36681003227272735
mp-1094251,-0.06173300249999988
mp-1204049,-1.2855408588374344
mp-1192107,-0.3240485711999992
mp-1216237,-0.34351958025862045
mp-1105980,-1.8416895574419996
mp-973874,-0.17968897250000015
mp-8695,-0.2607978545848212
mp-1178287,-1.7513705478253352
mp-1225800,0.048369827946428856
mp-1211541,-2.821030610460525
mp-1112928,-2.0688526386973796
mp-1203315,-1.8197771764732968
mp-1201200,-1.2050860650759299
mp-1079843,-0.2738965466666663
mp-867272,-0.2223513174999998
mp-1215623,-1.8159863146428583
mp-1216559,-0.24318699243750003
mp-1096093,2.1306163087499996
mvc-4198,-2.912498249166667
mp-1221082,-0.8331521063010848
mp-1226509,-0.7299852338571426
mp-1174361,-2.0156299663699997
mp-1042807,-2.1389858628409075
mp-1103574,-0.750075273333333
mp-1207137,-0.42307967374999933
mp-1041033,-2.843875178983778
mp-1211397,0.44443674400000005
mp-1198486,-3.328140556661061
mp-567537,-0.4574924160000002
mp-1104302,-0.42747948999999913
mp-1227136,-3.059389979375001
mp-1206960,0.6308009653333329
mp-1173237,-2.7212317473214287
mp-1215164,-2.0896285970057136
mp-1218815,-2.7392439683091667
mp-1220603,-0.06657719236842229
mp-1095536,-0.3317082308333343
mp-1185926,-0.2897088075000003
mp-1213548,-0.8169641682954537
mp-1205904,-0.431749685555555
mp-1212634,-1.1459124966666667
mp-1190310,-1.7173210160805716
mp-1185467,-0.6316225625000005
mp-1176360,-1.5558946712500006
mp-1196438,-0.767433695484914
mp-1174599,-1.8874675003364274
mp-1101317,-2.7440826914682535
mp-1080785,-0.9099911622222225
mp-1196782,-1.08952069953125
mp-1101893,-2.776312849166666
mp-1218330,-2.4490616695312504
mp-1100972,-1.394402548848039
mp-1193131,-1.5316864777841384
mp-1214600,-2.2208232758653845
mp-1041344,-3.955715949749667
mp-1205505,-0.6132880407499997
mp-1199582,-0.2200188471484381
mp-1102591,-3.269120402222222
mp-1182759,-1.5624943179522575
mp-1105283,-2.381104424083334
mp-19427,-1.5521142508333337
mp-1103126,-0.5821701118183332
mp-1209031,-2.1247915756875004
mp-16839,-0.6229720367342851
mp-1195690,-0.5279047229865873
mp-1102394,-0.7217854591558445
mp-1182450,-1.6707893634659092
mp-1206891,-0.2845970537500002
mp-1101998,-0.21818247583333358
mp-1218030,-3.628059572857142
mp-1035823,-2.797720981395833
mp-767848,-2.4925253673745176
mp-1074930,0.13469830363636345
mp-1214709,-1.9218571183333324
mp-1186743,0.1652573487499991
mp-1191023,-1.5295010974454541
mp-1225572,-0.5133162371428567
mp-1190880,-0.25804014166666533
mp-1046436,-2.3933724187499994
mp-1101284,-3.3329489818452402
mp-1195375,-2.819365670502137
mp-1201370,-1.1551537982738094
mp-1215417,-0.5665092006640626
mp-866073,-0.6440405912499996
mp-1213220,-1.993479445422077
mp-1103675,-0.8526342063199992
mp-1220642,-0.595406531878189
mp-1101688,-2.4293297962500007
mp-1227772,-1.7781547485895448
mp-1218104,-2.74344010725
mp-1201290,-2.2880212016649994
mp-1203024,-2.107176388203182
mp-1192311,-0.7849442375504758
mp-1093691,4.035004358749999
mp-1203263,-0.4477072474040007
mp-775079,-2.139439676428572
mp-1047258,-2.5036579849999994
mp-1202917,-1.3735192107394933
mp-1199506,-0.6694488310119043
mp-1227723,-0.1539728375454543
mp-1199769,-1.282948090221081
mp-1095780,2.05770194625
mp-1080272,-1.0951672632291671
mp-773444,-2.571208235795454
mp-20639,-0.22753568333333263
mp-1078828,0.37456556256000084
mp-1093870,4.802749833749999
mp-1222355,-3.1426042687499995
mp-1105121,-2.553299561692709
mp-1205602,-3.697637378999999
mp-1076092,-2.4999507079005556
mp-1208984,-0.8146996343333314
mp-1224933,-0.20859730446428618
mp-1077521,0.6295733879861108
mp-1221533,-1.075749517031251
mp-1184666,-0.17923099785714314
mp-1185573,-0.03005441879999978
mp-567090,-2.492775396894381
mp-1197988,-2.352326400070734
mp-1037310,-2.9524289303124998
mp-1185348,-1.4224362608925003
mp-567931,-0.20545567866666659
mp-1219220,-0.8831114318565725
mp-1208848,-0.6977559279999994
mp-1228176,-2.1811873266500004
mp-1209575,-1.4845773978987071
mp-1226791,-0.4665401959999997
mp-1214228,-3.4811865886607163
mp-1041246,-1.9446307481339289
mp-1214816,-0.06881036999999976
mp-1200503,-1.5993797294375
mp-1218998,-0.3945778231250001
mp-1176495,-1.9376243582049995
mp-1207524,-1.6266952177678564
mp-1190350,-2.4566874819345244
mp-1210898,-0.5225438330762522
mp-1217182,-0.8601583173680762
mp-1099948,-1.9058359557400781
mp-1218279,-2.038495560546875
mp-1211399,-1.2393188374622846
mp-19671,-2.7557842796928558
mp-1205234,-0.4287207261365781
mp-1202795,-0.5111566844736839
mp-1202380,-0.3913759823684212
mp-555999,-1.2724055102205887
mp-1179212,-2.10203390119
mp-1198920,-0.4728538847884998
mp-14214,-0.9698846742857149
mp-1180168,-0.9091340581249998
mp-9479,-0.9569653549107139
mp-1047414,-1.911510695500001
mp-1221861,-0.026653142499999456
mp-1213309,-2.158631933413461
mp-1220935,-2.9290580978287983
mp-1215343,-2.59513523668125
mp-1226851,-3.6204028521296294
mp-632723,-0.6888052943344037
mp-1232425,-0.5754080625000011
mp-1097820,-2.257631796702858
mp-1178308,-1.4572210474933327
mp-1226570,-1.0543393363888884
mp-1041559,-1.504053261704545
mp-1185829,0.00665954166666675
mp-5854,-2.3894479781249998
mp-1104706,-2.830250950714285
mp-2507,-0.9812860870312505
mp-1226611,-0.8284912149999997
mp-1102688,-1.3848292845312506
mp-1147613,-1.0948413187438422
mp-1211273,-1.9526369106875001
mp-1077349,-1.0023652350000003
mp-1097572,2.0149759908333333
mp-1203721,-2.47712632576563
mp-1204952,-1.6172755018847225
mp-1213762,-0.34049723303571433
mp-1181783,-2.7718052483925004
mp-626496,-2.112746347265715
mp-1205290,-0.13239905615079403
mp-1175635,-1.8573841150599995
mp-1173782,-3.138116687880951
mp-1225653,0.19051122999999967
mp-1174033,-1.6978554621249997
mp-1217681,0.015314004444444862
mp-1095550,-1.1991340125
mp-1180534,0.6284530346799999
mp-1195374,-0.32614926811132333
mp-1192332,-1.9807462369531248
mp-1222925,-0.959518361857144
mp-1024994,-0.34971925750000094
mp-1215267,-3.7401452681666654
mp-1178398,-2.5179804485126747
mp-2489,-0.1193551393749992
mp-1173520,0.3258644730270918
mp-1097462,1.03422987
mp-556841,-2.5470983662708346
mp-655,-0.4225832362500001
mp-1177929,-1.606787775714286
mp-1213375,-1.1297452382332323
mp-1059094,0.09017058749999984
mp-1218131,-2.7247193493035717
mp-1208992,-0.9572082950000009
mp-1112853,-1.3509836055413789
mp-1193955,-1.999093033158571
mp-1188312,-0.7622419618750005
mp-1201930,-3.4525529339063152
mp-1219786,-0.1188744391666674
mp-1190794,-0.42941985456333204
mp-975814,0.8628368053450011
mp-28734,-2.0798081485863635
mp-1219253,-0.4151157524999996
mp-1226434,-0.8476759635119058
mp-1174205,-2.03405579018
mp-1217289,0.06413374999999988
mp-1220348,-0.10784498035714307
mp-8001,-3.0804682581249994
mp-1105173,-1.0807556001562508
mp-1038575,-2.838207950951451
mp-1193023,-0.021830410434333203
mp-1195444,-0.1779273997826085
mp-1174938,-1.9168272144549998
mvc-2562,-2.0855416637500004
mp-1111126,-2.427658937555999
mp-1177604,-2.6064833589944287
mp-1185184,0.7216865894642859
mp-1100868,-0.88678568
mp-1102210,-0.2037575366666644
mp-1220504,-2.7061537210153466
mp-1174162,-1.9194601177209996
mp-1103985,-0.940320180499999
mp-1221520,-0.3313678549999999
mp-1221306,-0.7980400694999998
mp-1228065,-3.0602962395000004
mp-1224556,-0.4318750346527782
mp-1111734,-0.8548295250689655
mp-1215140,-1.6094913524134888
mp-1194839,-2.2916520309608845
mp-1228653,-2.1584887252500002
mp-1228779,-3.5279327574940007
mp-1043036,-2.1713917012500006
mp-1220645,-0.008506996607144046
mp-1079692,-1.6890364063749999
mp-1224365,-0.9428054644062502
mp-1038781,-0.044370562499999856
mp-1228859,-3.6376096448437494
mp-1196262,-0.2604343868918921
mp-571626,-0.23979585625000036
mp-1178081,-2.398422204835604
mp-1227057,-0.04673932892857075
mp-1190093,-1.6212024482002316
mp-1176719,-2.9032332826485705
mp-1096295,4.158966575
mp-1208742,-2.746661666780371
mp-1188990,-0.5944987438655465
mp-1227196,-2.082189357714286
mp-1221615,-0.14128933624999895
mp-1222576,-2.186002757220918
mp-1188358,-0.8696594513039997
mp-1197784,-2.560966920887941
mp-1225829,-3.2364435039819375
mp-1216567,-0.47678737992187514
mp-1228937,-0.009082949999999812
mp-1183643,-0.12261702875000013
mp-1177135,-1.8777061841250002
mp-1080624,-0.4280917000000007
mp-2832,-0.5214304801562492
mp-1209137,-1.101171987142428
mp-1174748,-1.8538222914078557
mp-1176922,-2.673586803008541
mp-1036845,-2.8802829153906244
mp-1192965,-1.620089302678572
mp-1181590,-0.28709425973684166
mp-1221366,-1.6404583189885185
mp-44,0.0
mp-1105120,-3.4763677038293648
mp-1195298,-0.6685945659151784
mp-1225017,-0.6389173267187509
mp-1101508,-2.5033621494132654
mp-765441,-2.5124445935357147
mp-1215016,-0.1390953329687501
mp-1224598,-0.04493454640624961
mp-1220518,-0.9668520693019477
